id,date,name,type,elapsed_time_seconds,moving_time_seconds,distance_meters,total_elevation_gain_meters,summary_polyline
7378152921,2022-06-27 13:55:57,LVRT,Run,1982,1954,5293.0 meter,8.7 meter,i~ltFxwerMTP@DNFJV`@Xb@b@f@j@h@r@`BbBRPd@ZHHFZXFTNn@t@n@d@\^`@Tp@f@h@f@p@b@r@t@`@Ph@~@XXT^TLbC`Cf@^`A~@f@`@f@j@ZTPR|@n@zA|Ax@t@b@b@n@d@|@z@hBlAhAz@h@f@p@|@lBlAnBbBHD@LZJvBlBf@\bA|@R\RP`@h@JFN`@Zb@b@r@^`@RNVVnAbBf@|@JLVN^d@\p@L^h@jA^r@Vt@x@dALXJl@lCzFxAxB\x@d@|@t@rCH^?TJn@DJAMO[_@kBS]]oACUQe@I[]s@Kc@}@oCo@kA_@eAi@mA{@mAOs@MYiAgBq@wAq@eA[o@oAeBu@{@cAwAs@g@gB{Bq@i@k@s@g@c@u@c@s@cA{@g@yAcAcByAQY_Ak@a@a@Q[gAqAu@i@]_@iA}@_@i@UMg@_@yAiBuBqBYa@k@[QQUY][S]MOq@a@{@}@i@s@EOMQg@Ws@i@aAkAe@u@o@s@k@c@uAs@q@q@_Ak@s@i@gAWUO_@m@}@aA]w@KM]Su@o@oAuA[Wg@o@g@a@_@Q
7383539739,2022-06-28 12:40:33,LVRT,Run,6329,6220,15417.3 meter,38.3 meter,k`rtFbr~qMFl@ELErAFf@Aj@NtAPzC^rCJxAn@tCH~AP|@Dt@p@lCnAvC\fC|ApGp@fF\tAP~BPfAp@|AjAdFv@tBp@pAh@|AVtAGHAh@CF\ZNXt@~Cv@xB~AbGRjAbBpCDH@p@~@tAb@`Al@x@h@~@n@j@rA~AtEtDpAb@\Zt@Z|@v@~@h@dEpAzBfAhAn@bA\z@d@r@j@t@dA`BxAv@j@`AbAtBlAd@j@x@b@dBdBn@f@f@Tr@t@f@V\f@vBxBhAp@|BrBl@ZXX|AdB~@v@~@lAjDzCdC~CnBdBzAjB|@x@Zh@p@XTRbEfBbAnAn@l@LVpB|AnAzAdBjBxA|@p@|@Vd@d@PXXZj@`A~@x@d@ZXbAnAtBtBt@jA|@h@xBfC~AlAl@p@pAfApClC~@h@t@r@p@^lCbC`@TrAvA`BrArDlCvAvAl@Xp@h@fBnBb@^`AvAlArBh@n@bA|An@f@~C~Ef@`Bf@tAdDzHn@nAfBbCRr@`@j@d@\~@rBn@`FXxA~@fDNzA\zAV~Ct@tFA~ATp@^z@f@d@E`@zAdIGC@m@Km@GkAUuAe@gGc@}DQ{@eAyIu@qE{@mDEc@c@eBsAgE_A}BmB_GkAqCe@y@_BwDiCsD_@{@g@q@Yk@yAoBcDcD_Ae@W]qBsBuE_Es@w@mCyB{@y@Wc@}@{@qC{B{BcCsCwBkBqBeA{@]g@e@Ya@i@{DmDoB{AgAi@_@g@iAaAm@w@[G]NKEAYY_@Uo@e@Q_@q@e@[[a@yBsBs@k@_AiAcAu@iAoA{@o@q@s@]UmAsA{F}EcAaAiBoByDiDg@[g@k@}@q@gEmEcBkAWW_@Qo@o@y@MWKA[OUmBuAuA}Aa@MQi@]g@eCkCk@_@Ya@s@]e@o@u@i@c@KUQmAqA[i@g@a@gB_As@i@oAq@qF}AyBa@sCaB}@Q]]uByAaBeB{@oAaBgDgAgBWk@eAiBa@e@s@oAOi@k@u@iAuBwAsDsBwD}@kCm@}A]aC]eAeAiEEoBUoAc@kDUy@Ko@m@{Bm@oBSgAUgC_@wAy@iEY{@UkAo@gCu@{Do@wBE]gCeJG{@Mu@CkB]sA
7442151878,2022-07-09 13:56:48,LVRT,Run,2870,2793,7053.5 meter,43.3 meter,kbrtFxh~qMEU?YBKFC?GIIA[SeAIYIw@?c@Km@Cg@SiAAm@S}@KmCKqASwBSeAO{AKg@AUAy@E_@SiAg@wAEUA[MUI_@SYEQKSOg@g@q@a@gBM]gAeBQg@_AuBi@o@c@m@IIWGIE_@e@ESAMIY]w@UW{@_@_@[u@[SAe@Q[Sc@_@i@[]Yc@BUEe@c@k@OYQ{B{@KKQYk@a@]YkAmAQM]g@Sg@{@aBWo@e@u@Ws@OcAI]{@mBOy@WeAi@}AIy@Oy@a@iASsAa@kA_@wBMyAg@wBO}@K_@Y{CKi@Ec@Mo@GcAg@oCIqCOu@GkAOk@Ie@G}AKaAKkB[mBUeAQ}AEaAFi@?[AKQk@MmAEkAK_BKe@O_@Ge@Oi@a@qBUy@Uk@Ku@Uq@E_@YgAE_@e@_BA_ASkAA}@EIAH@T[LAL@DJFDRAA@CFFXp@DBDC@BPh@FHHD@l@JXXZJv@H^f@^BRLX@VNf@Jz@P`@FXEt@Hj@Ah@BNCb@Nr@Pf@TbADZ?LKjA?XNr@@XPdAKf@CjA@HNd@Db@^~@BNDj@An@F\HvAAj@@j@?f@JhB@zAFn@Nl@D^@v@Lj@D|@C~@D^Bt@Hx@DvADd@d@tC?xBH~@@t@P|@NnCBLd@|@TnAXh@\fABPBtAHf@HVX`@Zx@DPD~@VbANZJ\`@z@JNZVHTb@l@^^T^r@z@FRFBnAV~@d@f@Lt@d@d@Nf@VbAPj@DPBNHb@\nA^~@p@l@ZrBbBhAt@^\bAlAnAz@b@f@n@l@r@pA~@nATv@LR\^Tl@^PHPLhA?VBZMR@RJd@\`@Nd@BT?hABVf@~ATb@Hb@JdCRfB@l@h@z@
7452470284,2022-07-11 13:15:15,LVRT,Run,2552,2439,6230.2 meter,22.4 meter,u`rtFjr~qML^BNCXGDADHRHBF`@MVDD?BGA@PNj@N`@Tt@jAlD?v@HfAtA`D\dALj@B`@?vATbAXp@FjA@n@Hx@Bh@f@v@lAvDT~Av@tBT~@Z`BFz@`@zAnAbERtAHXVj@Fz@L^Zn@n@tBLj@Lz@J~AEd@b@rAFl@DTPf@Zj@v@nB\dANp@v@~BTf@X^JTHZF`@L\r@|BlA~BRj@\d@Tp@V\\l@p@x@d@t@fAbAZN`@Zf@b@RXb@\ZJdBv@r@Vb@VvAb@f@TXPh@RZN\^~At@b@Xx@\b@XnAn@LJh@n@^Pl@d@d@Tr@b@^PjAx@jDlDx@d@TTHPB@BG@?DDRVB\LFHB@AFBA@?KCGMMEAUQi@s@OIO[QKCGKMUMOWa@]MS]USWWWa@MKGeAeAw@_@w@y@o@]c@[]KaAa@_@S_A]s@]oAy@_Ac@e@Wm@OOKUISOMAOBEAUOw@YUOoAaAq@]e@g@a@Q]Yu@cAUi@kAgBuAeDs@iAc@a@y@gAw@qAu@uA_A{BMOi@YMWIYUi@YwAIUe@{@UQS]Ie@Gi@@{@CaAc@mCMm@C[Qm@S_B]_AI[[aAIQ_@g@Ui@Iq@uAmFK_AWsAq@eBUgAQyA_@_AMq@Ky@Ws@E]QYMa@Q_@UwBU_AYu@g@oBQg@q@uC_@}@OSG_@[m@QoC]cC@g@Ge@
7463536027,2022-07-13 12:50:20,LVRT,Run,3448,3353,8721.4 meter,47.2 meter,ibrtFrh~qMQWD@DYOkD@e@D_@?g@Dg@A{@ES@g@Q{@OcBCeAB_@AMUu@Eq@Ke@YaDMw@Ou@Gi@WiAMk@Q_@M_@_@eBUe@Oa@q@oAEQ?YI]a@oAYk@SU]{@UOOQUk@IIQGWWc@K[OeA{@QSgAaAw@{@a@YqAWQKOE_@WY?SCiBe@UIg@[w@OaAg@yAc@yAq@qAuAw@e@kAeAe@gA]c@S]e@e@_@g@EMC]CQM]]GGEIGO_@G_@Bu@k@oACMFg@GiAW]GOQyAYaAQs@E]Oq@Gq@Uw@Ec@Qe@S{@QuBIcBa@gAM}@G{@i@qCAUDqA?_@Ea@SuACc@@w@Ic@Q_CGwC?qAESQe@CU?o@MwCBqAMuAUcAGg@FiDMkAOaAHmBIc@C_@i@gCBkBCMAE[?KGUg@Cc@@q@AmAc@cC@s@Ok@OcAYeAEk@GQUe@a@eA}@gBa@o@m@cBa@m@i@c@KS[c@Uo@e@c@i@q@e@_@WOu@s@SM[e@}AuAUMMUKGGDGAUQSi@AWDUGFCE@BC?IAN@j@PP^BN?RD@L@XMH?PB~@d@NVDDb@PVBJDZb@t@p@LTVn@z@t@r@b@^`@TZp@j@^j@ZTZb@Zx@f@t@Dz@DJPPJ`@`@p@`@vAN\DRTz@Zt@Rv@Lp@Bl@TvADl@?~@Ht@Jd@NbB@zAVrAD~@Jr@VdCBhANnAFvAHl@J\LhARp@BR@^AfAEjBDpAHf@@\JZXlB@l@C`@DzEHbAGlA@tAD\Lh@PtAd@bAFt@Tz@Rh@D^Aj@BZH\@p@Nd@Hd@@b@Lp@Pn@H`Bj@fCDj@RVJTDh@AdA^xATd@Vx@f@`A`@zAR\^\p@l@`@Tp@j@z@h@vApAx@\`Al@vAhA|@~@bBrAn@^l@b@xA~@l@j@ZT|@j@^Nh@^p@t@n@fAp@z@RNZNb@XZVtAfCp@x@HZCf@Ht@Tj@f@l@Nb@f@fBJv@Pn@BZ@NG|@Tl@RhALd@Jt@Bf@Fb@^vADp@?z@R`CFxACtB@h@Fl@
7495269182,2022-07-19 12:51:15,LVRT,Run,2887,2876,7253.2 meter,36.7 meter,cbrtFhh~qMECE[?GQMI]?YHQ@KEa@@m@Sy@@u@Ow@AUDm@Kk@Eu@?uAMw@GuAk@sCIm@SaAIUG]]QQc@E]@kAk@eD[eAWk@YqAUo@GOe@g@IMESEm@KYi@u@Wk@k@g@]uAKSKK_Aq@gAs@a@k@a@[sAa@]a@c@o@QOgDkAgAo@MW_@[]Oa@EMGkAkAa@e@_Ay@e@g@a@_AcA_BYo@]g@O_@Q_A_AkBWcAc@cAWeAk@}AS_Ac@cAWy@]eBQk@a@kBS}Ai@}AOcAW{@K{@K{A@oACmAQ{B?u@s@iDIaBQyAEuBK_AHk@@m@S{BUcAMoADgAE}@?}Ai@kC]gCGs@?s@Eq@{@kGu@cCU]Gs@]oAFQDJOsBGg@JUAa@AEIGKHIl@BLOXCLBJHFCPD\PVLFHLNv@EKJx@Nl@PT^^LZ?JEVKPAJ@BLETNBFDh@JZBZDLTd@HVT`BHVPnALn@Tj@BNDj@@n@Pp@B\@vAHl@@v@ZlAGf@Fh@@l@Gj@Av@HhBG|@LtAKt@@^F`@Tr@H`@Dv@B~AdAzGBrCCZ@b@BTPl@@j@Jn@H`B@z@HZ`@d@JTDh@`@fBFjBBRNf@Dh@XnAh@zAx@fBd@dBVp@~AvBj@~@f@`@r@`@`BlAn@\r@h@dA`@dB~@lAh@`@^x@f@v@l@|@|@t@bAzAlA^n@h@n@\l@x@|@Zf@lAbBfAlBp@`AJ\VfBEn@Hf@Vh@b@j@JVFVFdAVlAZnAX`@?f@Fp@AXZrBBn@N^v@|CFd@@lADn@Jn@?f@JzAT`@JZd@xBB^IxA
7500815883,2022-07-20 13:08:21,LVRT,Run,2756,2660,7274.6 meter,47.1 meter,mbrtF`h~qMIDVI@GAIM_@MeAOm@GQIu@Qq@Iy@I_@O_AOi@CcCOmAMsBWsA?w@K_BIg@Qk@Q{@w@sBOi@c@m@{@eBWs@Wi@iBmC{@mB_@]y@eA[e@uAiCo@}@i@k@mAy@w@UKKWa@u@o@sAcA{@g@mBmAaAy@gAy@k@[e@m@[s@gAeB]m@qBcG]i@a@gA_@w@i@sB{@oB{BaIg@sCc@kBMeAOs@MwAS}@MkALu@?SO[Me@WoAEa@AcAIw@Ig@Ey@I_@Ik@Y_AMoAMoCEYK]BcAI}@GUOkAEiBOqAC{@Ie@MiBIc@W_AIg@Em@QgACk@Gm@M{@Mo@Me@a@s@Mc@QWGUA{@Ga@SQKCEI@a@CIAo@]iAJYAQ@FNRLFHNBJ?Xb@xAFHRJPX|@R\`@FX?FBABBAVIVA`@@XPd@XJJJFr@Hb@J^Hp@?r@F~@@FPTH\BfBHd@HfANn@DX?\MTKdABPHTFp@Nh@BN?t@FdCMxABd@@lBHh@@rADf@GdAH`@CbALd@d@t@DZBb@Cd@BrAAf@BX?XLn@NRDPFnBNr@NfEPhAH`An@`B\xBHp@`@lBFr@Cp@Dn@Tb@d@r@JTLx@L`@Hn@X`An@hAv@z@jAl@zAfAhAn@dClAzBx@RLVVTN`Bj@XRp@`@\`@hAz@\^TLZVlAr@jAl@pAhAHJPh@NVGV?ZT^d@PNNl@rAb@fALTTVXf@Ln@\h@Pd@t@\TVh@b@Xd@Ff@FVEb@Ph@X|AJvA?p@L\@l@Ln@Fv@@ZQ`AA`@ER?ZBPHd@Vf@@nCH`@?TFZTnCGnA@bAPj@
7517266840,2022-07-23 14:02:45,LVRT,Run,6372,6238,16253.4 meter,151.5 meter,yartFjh~qMGc@DA?e@UoAZgA?M[o@FeASyBa@}BKqFIy@eAkFIkAWi@[kAIyAaBsEy@cDa@aAu@aAUa@k@{AYoA{@aAq@iA_Bs@q@s@sDkAyDuBsAWSUuAo@o@u@mA}@Yw@m@aAg@iB}@aByD_KqAyDO}@qAiFc@eAa@i@MuA_@mCW}AQcBCoAUcBOuB[oBa@eFu@gGAqBa@oDWcDWcJ[gG_@qDc@iCI}@Sq@cA}FeA_Cm@oBg@y@Ce@EYIS_@Qq@yAi@Y_@_Ag@[g@{@kB_EOw@c@]y@mA_@aAaAgAc@y@aAy@_@o@a@S{@uAGq@eBeEE{@mAsEc@_CE}@{@iEKcAAuAk@kFCcC]yD?aDWcC?eBKuCBgAYiGO_B]yB]oDKuBQiAIsF@cCKiADgB[gCGiCYsDi@_BUwAy@uC}AyDaAyBmBqD_@a@q@a@eAuC]i@WQe@{@w@m@Y_@oBqA_@k@GQ_Aw@WcAu@{@[uABy@WoA?u@So@Ku@IoBFq@@sBYmBCw@WgAi@sBc@qCm@sBYm@mE{HUy@_@{@e@aCa@a@CFFFCFJn@`@Tj@jAHh@r@bAVt@x@vAv@fCRvAd@xHFlBAbAXxBHnDVxA~@xDr@|@t@xBj@p@`@~@pC`D\n@x@v@xAz@`@l@pB`Bn@hAzA`BNX^dBdA|Ah@vAd@v@f@|BXtCTvARdFCnAT`BEjA\|BAhAp@bFj@pBRdCh@bDHfBChDJxBEvBE\Wv@Gp@HdC[zB@nBa@fCJfBOhC@hAPdC?`AObA@b@J~@b@pA@z@XbDh@vB`@bAXrAH|@jBzDV~@n@tAlArA`BzAtAdAz@dArBhBdBzBfC`BXn@r@z@t@lBv@hAl@`Bf@NTR^t@P|@Zn@Fz@fAzE^v@VzAJz@LhCb@zAAdCFzAVbCDhCVbC?bAVpAPdC@pBn@vFNlFEjADXNPAr@Rv@@vCZdALvB`@fBBz@\xCDtAd@rALxA\nBLfBx@pCj@jDT|@FnAJh@rBvGrAnCnBxBzDjBb@^hDjATTn@LpCnAr@L|A|@xAl@tD|C~@tBfAdAZp@n@r@t@rA`@rAfA|Bf@p@Hl@ArA^nAJ|A`@zB@zB`@xBZ~D?x@b@zEIzADlCMjARfA
7555013910,2022-07-30 12:57:19,Cressona Loop,Run,3237,3143,8180.6 meter,124.7 meter,}a}vFp}bpMS_A_@w@Mq@m@{B]{CMi@_@}@[{A_AaF[gAGKMGKCM?WBWFY?_@HQAQFQA]MWQc@k@a@[OUy@wBaAaDk@}@_@y@[{@Wg@Wy@]i@SiA_AwBo@yBKk@Ok@a@cAKa@?O\}AJs@`@s@b@_@Za@FMBSBCACECQ_@G_@U}@Uy@e@oAa@aBIaACoAGu@Ak@GyAG{FG_@E{@Gi@YmAQiAWcAAYBULYRcAh@cAHYJQf@u@NKTAEAPOJYRMTUZe@r@s@JYB]Ey@[yCD_@c@kB_@wBAMVk@TSFm@C{AIoA?SPURQnAk@d@a@HALHBFD^Gp@@NFZT`@Pd@@ZG`@?Pf@tBFn@ZbB@x@P^VXNF`@HFBDDHRLl@Bb@FhACbAYfBUz@UrACf@MdA?rAKl@M\E^M\Df@k@zB@v@GhAIl@EvAMrAOlDS`AIXGv@Uv@K|@Qd@Gt@GPC@EHCb@MTKDQNI@QGSMu@wA_AgCMa@M{@Q_CI{DGc@EcAI}@?aAGiA]}CCeAOs@GIGYC_@BUF_@FQNILq@R_@LIZm@HEHKHCRe@DEf@UTSXSf@k@R]Fa@@YAk@Bg@CY[uB]eB_@_C@KJ[BUXe@Hi@Ey@OsABQHQ`Ay@h@g@d@STLHRDl@AVFd@DRVf@XbBLb@@PGf@?ZFPJLVf@Nb@Db@?XB`@N`@LPPJZHHFTj@XZRl@BXOhAIrAI`@k@pB_@fDYhAIf@AL@JGJA\Ut@Gl@Qr@M^BjAGrBEp@Kd@Gf@En@S~AAx@@|@OvAWd@Mp@Uj@AHNn@D^HXR^TXLj@JLd@\LLVn@d@bBP`@LJHRBn@DRXx@J|ARjATbA`@hAH\l@lFNtB@hALRNJHZDv@?jABT`@tANt@Zv@TlAl@|BJj@H`AJx@Th@h@pBRdAT|A\hAJx@Tv@VfAFLj@bCLt@b@`D\hBP`BJ^TxAHx@?d@^dB
7560397489,2022-07-31 12:06:04,Cressona Loop,Run,3275,3180,8259.4 meter,127.5 meter,{a}vF~|bpM@CISEe@OUBEU[Mq@Ce@_@yAKq@So@QeAe@}AiAyEc@yBOg@QQIEI?}@NY?c@DKAMDUCe@QQK_@_@OWe@cAuA_EYc@iAwCOWm@_BU}@a@_Ae@}Ao@yA_@qAKe@Cu@EYc@u@ESYq@AQDO@UVu@x@}@n@e@HYFE?QBGDGWo@]gAaA}B[iAMq@E_AE}CIiBMmFMoBSqB{@oCEU@w@DQ^q@X]Xc@No@l@i@VKR]Z]Xa@x@u@f@u@@YYmCEiAc@cCMcAS{@AQDIh@m@FMBO?SM_AKuAAMDM`@a@nAq@ZUVMHALJLj@Vz@P~@Tl@p@xCPz@NlARx@^jBJVHJVN`@HDHB\L^@RKr@Sj@S|@i@zCIt@Ap@CXm@lD_@bBUtCEn@Ij@GdBKt@CZK`@A^QtAEt@QfASrBa@nA?^SbBKXGFCH@@?AS@GJGREBQr@GLE@MQ]y@cAsBe@oA_@qAEc@EiCG}@S}FCqBWiCY}@s@oCCy@DYTa@Je@VG?C^o@XS?E\e@P_@NIHQVQHMVSz@kAb@[BGBWCYYqCB]AYOeAs@mD?KTm@@MT[DG@Q?WO{ACaAHUPSjCwAJDFJh@vATxAL`@ZlBR|@VbBd@|BJt@Nb@LRNFf@@FDBd@JZ@v@C`@Of@GJEPw@hEARBd@C`@q@zCShBs@fDInACfCc@dEGbA[bBInBGVE^IR?p@Kn@?L\x@PL|@jA^Tb@j@^jA`@dAXb@L\Hd@NZJb@BDGH@HTRHLVhAPhAH`AB~@Hb@Dn@X|G?`@HhADTZbAbAbFNp@Tp@h@bCp@nDf@lBl@rC^tB^bB@\D`@JTPl@?RHJ?ZPn@Hx@d@xBXrBXrAXbBDj@J^LfAAn@Hv@Jf@
7571345699,2022-08-02 13:06:00,Cressona Loop,Run,3223,3144,8121.5 meter,124.7 meter,{a}vFr|bpM@@@AGOC_@YQEKBi@IaAKOMe@Ec@Uy@OeAK]m@aBWgB]wAGa@Sy@_@eAOUMGUGO?SDi@Ig@Lw@E[I[QSS_@w@mAgD}@kBUeAi@aA[wA_@gAS_A_@}@m@_BWcAa@oAOg@U_@_@kAIc@Ei@AqA@k@B[LWROR_@TOD?XUCA@YEU@IGs@cAsCUcAEq@IKEMBYA[Im@EgAAaAOmB@sBEe@E_AGo@Y_B?e@Ec@AKW_@CIKi@Cw@JcA@kADURYLIJWl@Uj@i@b@q@Rq@NcB?w@CeAC}BSiB@sABKJQ@c@Le@Da@?wDPiALKx@g@RQPWNIF?\d@Pn@TVAXBJ^v@R~@\z@Fp@^rAB\n@pBLhADJJJf@HJR\jAD`@?`@Mt@g@pCg@vB_@`Dc@nBM~@Ol@?d@OrA[hFm@dGGdAc@pBIp@Af@If@A\Mf@Sb@MN_@ZUb@ONCAa@y@Wo@[k@i@}AO]MkB?YEiA@o@G{AAa@BYCa@Oo@A{BGm@KwBQu@Iw@c@qA?QQ}@FeAFe@AKJ??CFQB[Pa@HEDKL_@n@Yj@_@NYTQV]f@g@RIHILc@DYA_@O}BWyAM}AQs@AKLi@Bc@AUP_@BSAu@Ey@@m@D[JYDO?ODKf@[TUZMZAPPHNHj@R\?TD^Rd@N`AVz@TdARr@`AzFHNHHJBR?LFXv@D`@Az@E`@CJMT[xBg@xBk@~CI~@Kn@CBATKx@YxAMfBEpAUlAS~Cc@~CGdAObBKz@WfA?`@FXNFZb@N`@`@h@R^HHD?FR`@l@FVh@n@@PDP`@h@Zx@x@xCt@bHD|APrBBbAFl@ANBh@Jh@Rt@@RCp@Dl@l@tCRj@VbAPd@Nt@ZbALv@ZjAb@fBh@xCTx@Jz@Ph@R|@?d@BTHTJNPj@JPHh@`@bBJp@Bb@ZnAXrBn@pDFh@B`AFTDd@Rz@Fd@ALGB
7577040532,2022-08-03 12:33:57,Cressona Loop,Run,3374,3263,8226.1 meter,127.1 meter,ua}vF`}bpMCBCOASOOK]OkBW_@Qg@CyAOwAe@{AOUMc@YqA[mAY}Ae@aBOOWGiA@QE_@BICOIMB[CYKSUYIQAICSUY_A]s@Qq@_@q@sAyC[iAQY_@aA[mAm@uAwAyDMm@Gq@WgAm@eBE]FeBJq@TGBEl@Ud@WDIAMNk@ScAc@aB_@eA{@iDGuAEe@?g@E}AMeC?kAEkAOaBk@_DYgA?eABMPa@Rm@j@_Ar@yAb@QNSv@s@t@iAb@WFGFe@?o@Cy@k@uDS{@SsAM_@Re@RSFMBSAi@UiCDi@f@m@dAi@f@]JCVTRj@V|ALLHTJhAVv@Jr@Pn@j@lCV|AFPFHTPZJPRJl@@j@_@|D_AtEgAdHOrAOfAQ|AE`AYpCMzBM`AOrB_@nBKZIdAM`@CNIJGp@S\?RIRIJQHIHK?ECMk@Qi@]_Ac@{@Uo@Qq@My@MgAAiA@a@Io@GgBWkBKaD?gAWqAOm@OkAQc@ESHq@Lg@Da@^oA\i@t@u@HMVGXUpA_BJI\QDKFqBCe@_@yDQs@O_AOg@?EFIFYV]Ju@?e@UqBAs@d@o@j@Q^GVg@LGZ^Rb@NNFJLp@Fn@^vBZtALz@Lf@XfB\bBHNNNj@JPVFLFd@?z@Ez@aAlDMl@Qt@mAdIMbBUzAIzA{@jJM`AIjAWhBCl@K^Q^AFFRBb@BDFBBN\Lh@`@pAnBPj@Fp@HJJDDXP@CXVBEF@HNPB?Rb@j@hBXpAH~@HXV~CVpD?lBJlBDZ\hADp@F\\xAh@vCb@vA\`BNnAVfAl@nARp@XrAH`AF\d@lBLlAV|@Dl@Nj@H`@Zz@FhAN|@HZP\Hh@JZB\Nn@?RFN@VNl@\lCAXBZDVHTBV?TBJ
7588132931,2022-08-05 13:30:17,Cressona Loop,Run,2929,2626,6987.0 meter,104.8 meter,}a}vFn}bpMFEGQBYCISQCME?ACFSBg@GSGIQi@AKBYIiA[sASqBa@wAsA}Di@kBKOSKOMUG]BKAEDSDSIk@@IB?DEBOAEBCCJ??GD@CEQNi@HGCC@KGAQOe@WQEKQqAQo@qBuES}@O_@Ka@M]Qm@Ui@iA{Eo@{BYmAWe@Yu@E_@ISDWE[IOQSGWQSF[BY\GNGDE@QVMHYEYOa@QwAAi@[qAUmBD_AAWDmAOiA?{CGy@?YW}BBoAAc@a@mCo@kBES?GQc@@eAP_Bh@aAHCl@AX]TQd@k@\Or@q@VMJSh@g@`@Qf@Oz@Gv@OnAi@\K~@GTLJXDX?VMdA]lBKp@S~@Ut@Qx@eAnGObDM|@Ax@Q`AQfBMzAO~@]xEWtCMx@Q`@KLS^ONS\ONMk@Oa@c@}@M]a@y@Ma@Ae@Ie@Cy@COMUAO?uBAcAGe@OmCOqE_@mBw@aCAg@IYEy@BUAMTSFW?OTq@hA}@JQFGLI^IRKXWX_@`@WJMRk@v@gAhC_@|Aa@f@C^GN?HB?ED?HBHPHX@RAh@s@zEa@xBUr@i@jCQpAKjAGvAMr@SnDYnBMnCWbBOxBYrBIdAFPFl@DFtAz@Jd@f@z@NjAHHb@VFHTjAFNPLLZF^@`@BPZf@Tp@@VNn@Dr@P|Ah@dIAf@P~BZhBF~@BJR\L|@`@l@f@rAJ`@XnAXfBt@tCNfAv@dDHv@Jr@@PCTBRl@bB\rATp@Nx@h@vBZnB^zAFdBf@bCBVE\
7599526262,2022-08-07 12:56:45,Cressona Loop ,Run,2491,2368,5719.3 meter,100.6 meter,ua}vFh|bpM?D?AEDGAESMUWyAGc@BQAUWoBMg@My@q@sBe@oBY}AOi@Ia@i@yAWaAo@}DQuBQ{@[eHk@}G[yAcAwDSc@g@{@ESKQM_@c@i@Sk@KI[KMOi@WI?q@NYCKD[b@KB]TcAv@YL?BBAEFDOz@{A?WESIYoAaDQq@Oa@@KW_B@o@KiA@u@E_BOgB?q@GuAMoA?m@E}@E_@]aB[aAEWA{AHc@@a@P[AG@QH?Bw@D?JWDGTSBUEO?KXCDA^W@GAuAOyA_@{BK{@Bc@AW]uBQm@QqAIa@?}@Be@HQJ_@FAF?HAJOTa@d@Y\OLCh@[~@YPIdA[XCF@n@x@h@l@@TFTDd@d@zAPr@Tl@Lf@V|ATx@@d@\vAN\VPNDFHd@`A@FIfAG^Cj@a@lBMz@_@dB?ZO\YdA?Ta@nCITCzACFGb@?VGx@_@fCIzAU~BQ|AMp@Ep@It@Kb@QrAI^AHHR?x@BHNP^TLVFR@ZXVJN?JFLPpAPf@\\^l@\XJPLVAJVzAJXHFADHPHl@@r@Jb@JNVhBVlF?nANtBBHPRHVBv@PfA^|ARhA`@tAz@|DjAfELv@h@~BLbAZhAJjBn@|ADXJXVrANfAPp@PpALr@PzAt@lEDVGJ?R\zA@`@
7604338084,2022-08-08 13:07:41,Cressona Loop ,Run,1613,1559,4106.9 meter,71.6 meter,{t}vFj`_pMKL?PCRe@hBMr@UnBQn@G^CjAOnBs@fIW~BO~@Uz@Ed@Q|@Ap@Un@G@EDKj@I?ICE@EVEB[]_@g@g@{@Ys@_@kAMiE@a@C[A}@MwAEeDG_@c@uBc@kAMs@Qc@Kq@?]\gCXs@PWF_@NW`A_@tA{AbCgAv@YdAm@PG~AUT?PCTJBrAAd@MrAa@hEg@xDQ`BQfBEhBSzAMrBm@|FCb@u@`GHN@\FZTVLBZR\h@VNLNXh@Tr@h@v@n@rAh@jBPx@Df@Al@@\DJCN\h@Ff@HZ?n@Jx@RzD@d@ETLtCTh@\`BXd@Db@Bf@BTd@xAJv@X~A\bAV|AL^PfABd@j@`Bj@dCPj@b@tCDHLLPdAZf@DPRlADv@Ff@^vABd@b@lBJl@NvAd@`CDf@M|@GH
